Days,ALUA,BBAR,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,AGRO,AUSO,BHIP,BOLT,BPAT,CADO,CELU,CGPA2,DGCU2,DYCA,FERR,FIPL,GARO,GBAN,GCLA,GRIM,HAVA,INVJ,IRCP,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,OEST,PATA,POLL,RIGO,SAMI,SEMI,TGLT
2021-06-15,58.4,213.55,750.0,44.8,3.36,114.6,369.0,42.45,165.0,156.5,1995.5,112.3,76.4,201.85,54.0,179.05,33.85,70.3,894.85,26.9,82.0,10.3,3.43,79.0,31.0,21.85,29.0,29.9,87.0,13.0,8.1,20.2,39.0,63.2,36.5,162.0,18.0,455.5,68.1,54.4,8.05,28.4,937.0,90.0,16.9,35.8,35.6,9.6,148.0,127.0,5.88,3.98
2021-06-16,59.4,214.05,753.5,45.2,3.35,114.3,372.0,42.6,169.0,157.5,1987.0,113.75,76.9,201.75,56.2,178.5,33.9,70.8,896.0,27.15,83.4,10.55,3.53,78.9,31.5,21.8,29.5,30.75,88.0,13.1,8.2,20.2,38.0,65.7,38.0,160.0,18.5,441.0,68.9,53.4,8.33,28.0,980.0,93.9,16.7,35.25,34.85,9.5,148.0,126.0,5.97,4.07
2021-06-17,58.5,211.85,769.0,45.3,3.29,107.95,371.0,41.9,165.85,157.5,1959.0,113.15,74.7,197.7,57.3,170.15,32.2,71.0,861.35,26.9,89.0,10.5,3.51,77.9,30.6,21.15,30.0,30.5,88.0,12.75,8.3,20.3,39.4,65.0,38.5,150.0,18.45,449.0,68.1,52.8,8.09,27.3,995.0,92.0,16.4,35.0,34.0,9.0,148.0,126.5,5.97,3.9
2021-06-18,57.0,209.8,768.5,43.0,3.19,105.0,369.0,40.75,161.65,155.5,1961.5,110.05,78.0,187.05,58.1,170.65,32.55,69.6,847.95,25.9,93.4,10.35,3.47,77.5,30.6,21.2,30.0,29.4,93.0,12.6,8.3,20.25,40.0,65.4,38.2,149.75,18.75,425.0,68.5,52.9,8.11,27.0,969.0,89.0,15.9,35.0,33.6,9.0,151.0,126.5,5.76,3.9
2021-06-22,57.3,211.0,766.0,42.55,3.31,103.6,367.5,40.65,165.15,159.0,1974.5,114.45,76.75,185.95,56.5,168.5,31.25,70.3,874.3,25.4,94.4,10.3,3.53,76.7,30.35,20.7,29.8,29.4,93.0,12.7,8.3,20.25,39.0,66.0,38.2,162.0,18.15,433.5,69.5,53.0,8.19,26.5,960.0,87.5,16.2,35.75,34.2,9.2,150.0,123.5,5.41,3.78
2021-06-23,59.0,204.5,759.5,42.7,3.37,104.3,372.5,41.65,163.05,164.25,1957.5,111.05,74.4,193.45,57.3,173.5,31.0,73.3,857.65,25.5,96.6,10.25,3.53,76.0,31.0,20.45,29.0,29.0,93.0,12.5,8.3,20.0,39.0,66.5,38.2,150.0,18.7,436.0,67.75,52.9,8.2,26.05,975.0,89.0,16.2,35.2,34.2,9.1,150.0,124.75,5.59,3.76
2021-06-24,60.2,203.25,764.5,42.75,3.49,103.8,380.5,42.0,162.5,172.0,1963.0,109.8,77.1,191.45,59.2,173.9,32.0,76.8,871.4,25.2,96.9,10.1,3.53,77.0,31.5,20.55,28.1,28.7,93.0,12.95,8.0,20.25,39.0,66.3,38.2,150.0,18.7,450.0,68.2,54.4,8.21,26.6,978.5,89.5,15.85,35.0,34.5,9.1,150.0,124.25,5.6,3.74
2021-06-25,59.5,197.1,735.5,42.1,3.64,101.8,374.5,42.2,155.5,161.0,1924.0,104.35,72.55,190.6,60.7,169.05,31.6,77.1,831.65,24.0,93.4,9.75,3.52,72.7,30.65,20.0,27.4,28.05,93.0,12.8,8.1,20.25,36.5,64.5,38.2,145.0,18.4,440.0,66.1,54.0,8.1,25.05,938.0,87.0,15.6,35.3,33.9,9.1,148.0,119.75,5.49,3.59
2021-06-28,58.9,190.85,723.5,40.9,3.9,97.65,373.0,40.65,153.95,164.75,1917.0,102.55,72.65,184.5,59.1,164.25,32.0,74.8,807.0,23.5,93.5,9.56,3.51,71.0,30.9,20.8,27.0,27.95,93.0,12.75,8.1,20.3,39.0,66.0,38.2,145.0,17.8,453.0,65.55,53.4,8.15,25.1,950.0,85.5,16.05,35.8,33.1,9.15,142.0,121.25,5.39,3.69
2021-06-29,60.3,185.35,724.0,40.9,3.86,99.5,367.0,38.6,148.55,166.0,1901.0,100.9,70.25,185.4,56.9,161.1,31.3,73.5,783.15,22.7,92.4,9.33,3.51,71.2,30.75,20.8,26.4,26.5,94.9,12.4,7.9,20.4,35.0,65.5,37.9,145.0,18.5,451.0,65.0,52.8,8.03,24.95,945.0,84.9,16.45,35.8,32.7,9.3,142.0,118.0,5.55,3.64
2021-07-01,58.2,183.4,715.0,41.85,3.98,105.6,363.0,39.4,145.0,170.5,1898.0,102.1,68.55,175.05,55.0,153.55,31.5,70.1,800.0,25.0,95.0,9.46,3.72,70.5,31.45,20.6,25.6,27.0,94.0,12.65,8.1,20.3,38.5,64.15,37.9,165.0,18.85,452.05,65.15,54.2,7.99,25.3,980.0,88.5,16.45,37.1,34.0,9.7,144.0,118.5,5.54,3.58
2021-07-02,58.8,189.05,727.0,42.6,4.4,112.45,366.0,38.7,146.7,174.75,1955.5,104.6,70.3,177.45,55.5,158.9,32.2,73.2,794.05,25.5,95.5,9.55,3.77,71.0,32.0,21.45,26.65,28.4,96.0,12.5,8.2,20.4,38.1,64.5,37.9,160.0,19.0,447.9,65.9,58.0,7.9,25.7,1000.0,87.7,16.35,37.5,33.35,10.4,145.0,119.25,5.65,3.73
2021-07-05,60.1,192.15,736.0,42.55,4.83,114.85,367.0,38.75,150.5,179.0,1974.0,107.85,71.55,183.35,56.5,162.0,32.4,75.8,797.35,27.9,98.3,9.83,3.89,72.1,32.9,22.95,26.5,28.85,95.0,12.7,8.2,20.4,37.0,66.0,40.5,159.0,19.0,448.75,68.65,62.6,8.29,25.65,1025.0,88.0,16.3,37.45,34.45,10.5,146.0,122.5,5.72,4.11
2021-07-06,59.0,186.6,745.0,42.3,5.0,110.1,356.5,37.8,144.9,186.75,1965.0,105.0,69.9,175.7,56.1,157.1,31.45,76.6,767.9,27.5,97.7,9.65,4.0,71.0,32.25,23.1,26.0,28.3,94.0,12.95,8.5,20.4,38.1,65.0,42.0,160.0,18.5,439.0,68.0,60.0,8.24,26.0,1037.5,88.8,16.35,37.35,34.2,10.0,147.0,123.0,5.72,4.18
2021-07-08,57.8,181.05,742.0,40.45,4.81,113.1,350.5,36.6,142.35,173.25,1953.0,108.75,67.15,173.75,54.1,154.95,30.8,74.4,744.8,26.9,98.8,9.65,4.04,70.6,32.25,22.8,26.0,28.5,96.0,12.8,8.5,21.8,41.0,62.75,42.0,159.0,18.5,445.0,75.15,58.2,8.39,25.8,1020.0,88.5,16.1,37.6,32.85,10.3,146.5,122.5,5.6,4.03
2021-07-12,58.2,191.75,749.5,41.5,4.84,113.15,352.0,37.95,148.15,174.75,1965.5,112.8,70.5,177.05,56.0,164.4,32.0,74.2,788.8,27.85,97.8,9.56,4.02,72.0,32.1,23.0,26.5,28.9,93.5,12.95,8.9,22.45,41.0,63.3,42.1,159.0,19.55,440.65,78.7,58.6,8.25,26.0,1043.0,89.5,16.0,37.5,33.0,10.35,145.0,120.0,5.48,3.97
2021-07-13,58.4,193.1,754.0,41.95,4.71,114.95,353.5,38.35,147.9,175.75,1965.0,113.15,71.5,174.45,56.4,164.35,32.75,74.8,793.6,27.7,99.0,9.49,3.88,72.0,31.0,22.9,26.8,28.85,93.5,13.6,8.9,22.45,41.0,63.6,42.1,163.0,19.5,454.0,81.0,58.0,8.2,26.75,1052.0,89.5,16.0,37.5,33.6,10.5,144.0,119.75,5.63,3.9
2021-07-15,57.2,186.8,750.0,41.3,4.39,111.65,350.0,38.0,144.85,177.5,1961.5,107.6,70.0,176.05,55.1,158.1,33.3,75.0,764.45,28.5,97.6,9.54,3.84,70.2,30.9,22.0,25.3,28.4,94.0,13.6,9.19,22.45,41.0,62.4,44.9,157.0,19.35,447.0,82.45,59.0,8.34,27.4,1100.0,87.9,16.0,38.0,33.5,11.0,149.0,120.0,5.59,3.87
2021-07-16,57.2,187.1,757.0,40.7,4.23,110.2,351.5,37.5,142.85,174.5,1956.5,110.25,68.6,178.35,54.9,156.5,33.0,75.1,744.0,27.55,97.8,9.49,3.8,70.4,30.6,21.55,26.0,27.5,95.0,13.6,9.19,23.0,38.05,63.0,44.9,157.0,19.65,447.0,79.7,59.0,8.06,27.1,1138.0,88.0,15.55,38.15,33.2,11.0,149.0,118.0,5.5,3.96
2021-07-19,55.5,183.9,767.5,40.7,4.07,102.95,363.0,36.9,140.4,170.0,1924.0,109.1,68.1,176.1,54.7,154.8,32.55,72.8,736.7,26.25,95.9,9.25,3.62,69.6,30.4,21.0,25.2,26.75,95.0,13.3,8.9,23.7,40.2,61.15,45.55,160.0,18.7,447.0,77.5,58.0,8.07,26.25,1075.0,86.7,15.45,37.65,32.7,11.0,149.0,117.0,5.3,3.93
2021-07-20,57.1,183.05,769.0,40.6,4.39,108.3,361.5,37.4,142.7,172.0,1939.5,114.95,69.25,178.95,55.3,161.5,33.3,74.6,747.35,26.3,96.0,9.29,3.76,69.6,30.4,22.0,24.95,26.7,100.0,13.2,8.9,23.6,40.2,63.2,46.0,160.0,19.0,447.0,78.05,60.0,8.14,26.3,1109.0,88.0,15.5,37.8,32.7,11.5,149.0,118.5,5.5,4.03
2021-07-21,59.2,191.4,774.5,41.5,4.66,113.4,376.0,39.0,148.7,175.0,1969.5,116.2,72.7,185.0,56.3,162.0,34.35,79.8,790.0,26.6,98.0,9.34,3.86,71.0,30.5,22.6,26.45,27.8,100.0,12.85,8.9,23.7,40.2,65.0,46.0,160.0,19.2,104.0,82.7,61.5,8.2,26.6,1098.0,89.8,15.5,38.1,33.7,11.8,152.0,122.0,5.53,4.02
2021-07-22,59.9,185.75,768.0,41.3,4.68,116.3,362.5,38.45,147.5,175.75,1963.5,118.7,71.5,182.0,56.4,160.6,34.4,79.5,783.6,26.6,97.6,9.21,3.8,70.7,30.25,22.6,26.3,27.9,98.5,13.0,9.0,23.7,39.0,65.5,46.0,164.0,19.2,107.55,82.0,60.9,8.18,26.6,1095.0,90.0,15.7,38.65,34.0,11.5,151.5,121.75,5.41,3.98
2021-07-23,59.9,184.7,766.0,40.75,4.74,113.75,353.0,38.85,144.7,174.0,1960.5,116.0,68.9,178.9,55.5,158.95,34.4,79.2,765.45,26.25,96.5,9.09,3.8,70.0,30.5,22.4,26.3,27.95,97.5,13.0,8.81,23.7,39.5,67.0,49.0,160.0,19.0,116.7,81.15,61.0,8.15,26.5,1060.0,89.0,15.35,38.6,33.2,11.8,151.5,121.0,5.55,3.96
2021-07-26,59.4,188.6,773.0,41.95,4.7,114.0,349.0,38.7,148.15,175.5,1969.0,117.3,69.8,180.7,54.1,163.05,33.7,78.5,782.4,26.9,95.7,9.15,3.9,70.0,30.5,22.0,26.3,28.0,99.0,12.8,8.9,23.7,39.8,67.5,49.5,165.0,19.0,123.75,81.55,59.6,8.02,28.0,1054.0,86.5,15.45,39.05,33.0,11.8,151.5,120.25,5.55,3.97
2021-07-27,59.1,191.2,773.0,42.75,4.59,110.65,340.0,38.75,147.2,177.5,1969.0,119.6,69.4,181.4,53.9,163.8,33.4,80.1,771.7,26.9,94.0,9.05,3.88,71.0,30.6,22.0,26.0,28.0,96.0,12.8,8.9,23.95,38.0,65.0,49.5,165.0,18.7,158.45,86.25,60.3,8.03,27.2,1030.0,88.0,15.4,39.2,33.0,11.8,149.5,119.5,5.5,3.95
2021-07-28,59.2,192.0,780.0,44.5,4.51,114.0,338.5,38.9,149.2,175.5,1986.5,119.5,70.4,184.4,53.0,161.95,33.15,83.6,780.0,26.6,89.6,9.05,3.85,70.7,29.9,23.0,25.85,28.0,98.5,13.2,9.0,23.75,37.5,65.0,49.5,165.0,19.0,147.0,83.9,60.3,8.2,27.5,950.0,87.0,15.45,39.8,32.9,11.8,149.5,119.25,5.52,3.93
2021-07-29,60.4,193.25,780.0,45.0,4.4,115.5,345.0,39.85,147.6,178.0,1989.0,119.95,70.7,184.0,53.0,162.3,33.55,85.1,802.45,26.2,92.4,9.05,3.81,71.3,30.35,23.4,26.0,27.4,98.5,13.1,8.9,24.0,38.0,66.25,49.5,170.0,19.0,123.75,81.95,60.5,8.05,27.1,934.0,87.3,15.55,39.5,32.4,13.0,149.5,118.75,5.5,3.87
2021-07-30,60.3,188.8,780.0,44.65,4.33,112.25,339.0,39.0,142.55,176.0,1978.5,113.75,69.3,181.65,51.7,159.05,32.45,84.2,788.75,25.7,91.3,8.9,3.75,70.5,30.1,22.9,26.0,27.3,97.5,13.15,8.9,23.95,37.95,68.25,49.5,170.0,18.95,116.45,81.6,59.5,7.96,26.95,894.0,85.4,15.45,39.5,32.2,15.0,149.0,117.75,5.45,3.8
2021-08-02,61.5,186.25,785.0,45.85,4.5,114.55,333.5,40.3,142.35,179.5,1989.0,111.85,68.55,181.0,51.3,159.55,32.35,84.5,778.45,25.5,91.0,9.05,3.69,69.0,30.2,23.35,25.8,26.75,97.0,13.15,9.0,23.75,37.95,69.3,49.5,165.0,18.3,108.25,80.9,58.9,8.05,25.95,877.0,85.6,15.05,39.3,32.0,14.9,147.0,119.75,5.55,3.9
2021-08-03,61.1,185.0,790.0,44.65,4.5,111.7,332.0,41.0,145.6,179.25,1993.5,111.45,69.8,180.1,53.4,162.65,32.05,82.9,777.55,26.35,89.8,8.98,3.74,70.4,30.5,23.5,26.0,27.0,99.0,13.1,9.0,23.8,37.0,70.0,49.5,165.0,18.3,107.5,78.5,59.0,8.08,26.1,957.0,88.0,15.2,39.0,32.0,14.9,147.0,120.0,5.55,3.8
2021-08-04,59.8,183.65,790.0,42.55,4.6,110.35,329.5,39.85,143.55,180.5,2002.0,109.65,69.3,180.0,52.0,158.2,31.35,83.1,756.9,26.5,84.9,8.8,3.76,71.7,30.45,23.5,25.35,27.0,98.0,13.0,9.2,23.8,36.3,69.05,49.5,160.0,18.3,105.0,77.45,58.6,8.09,26.3,1030.0,88.7,15.0,36.5,32.1,14.8,147.0,122.0,5.4,3.8
2021-08-05,61.0,187.0,799.5,43.0,4.8,110.2,332.0,40.0,145.75,185.0,2116.0,110.0,69.25,182.7,53.2,165.55,32.6,83.5,789.6,26.5,86.0,8.97,3.75,71.9,30.0,24.0,25.8,27.0,95.0,13.25,9.2,23.8,36.3,70.0,49.55,160.0,18.35,101.95,77.4,59.0,8.25,26.1,1068.0,91.2,15.05,36.75,33.0,14.8,143.0,128.0,5.45,3.82
2021-08-06,61.0,186.55,800.5,42.95,4.91,108.8,331.0,40.3,145.4,187.0,2131.0,110.85,69.4,186.15,53.1,171.85,32.7,80.8,786.75,26.35,83.6,8.85,3.82,71.9,30.0,23.5,25.35,26.8,94.0,13.15,9.15,23.9,36.3,69.0,49.5,160.0,19.2,104.05,76.45,60.2,8.05,26.2,1089.5,90.0,15.3,36.5,33.5,14.7,141.0,125.75,5.45,3.86
2021-08-09,61.5,187.6,799.0,43.4,4.82,105.65,328.0,39.8,144.5,186.75,2142.5,109.8,69.5,180.45,54.9,166.15,32.25,84.3,802.65,27.3,82.9,8.85,3.79,71.7,29.85,23.0,24.9,26.7,102.0,12.8,9.0,23.85,36.0,70.5,50.0,165.0,18.3,104.7,74.9,58.9,8.1,25.8,1069.0,91.0,15.3,36.5,32.65,13.5,140.0,123.5,5.45,3.8
2021-08-10,62.3,195.95,803.0,45.4,4.68,107.0,331.5,40.55,151.45,186.75,2182.0,112.55,72.9,180.25,59.3,170.7,32.85,86.5,844.25,27.3,84.3,8.98,3.99,72.0,30.2,24.0,26.0,27.65,99.0,13.15,9.0,23.8,36.75,70.5,49.0,165.0,18.5,107.0,75.55,58.0,8.45,26.0,1037.0,90.0,15.25,36.5,32.8,13.45,140.0,122.75,5.42,3.8
2021-08-11,64.3,198.55,815.5,46.4,4.83,105.9,347.0,40.9,155.6,186.75,2274.5,111.9,74.7,181.15,60.3,172.0,33.35,87.6,894.0,29.3,83.0,9.12,3.98,72.9,30.5,23.9,28.7,28.3,100.0,13.0,9.0,24.0,37.5,72.0,50.0,162.0,19.4,107.0,78.15,57.0,8.79,26.95,1017.0,88.5,15.9,35.85,32.85,13.5,140.0,122.5,5.5,3.87
2021-08-12,63.9,196.05,798.0,46.55,4.65,105.95,358.5,40.55,153.35,186.5,2300.0,113.45,73.5,178.8,61.9,173.3,33.55,88.6,873.1,31.2,79.5,9.2,4.19,71.0,31.2,23.8,27.7,28.2,99.0,13.0,9.1,24.05,37.5,69.0,51.0,161.0,19.3,103.25,75.35,56.8,8.88,26.5,1014.0,91.5,15.95,34.4,33.2,14.5,140.0,123.0,5.56,3.81
2021-08-13,63.3,195.2,765.0,45.7,4.57,105.9,363.0,41.45,150.6,197.75,2290.5,117.15,73.6,178.75,59.3,171.5,33.75,90.0,862.85,33.45,80.9,9.15,4.06,71.5,31.45,23.75,27.45,27.6,100.0,13.1,9.2,24.15,35.9,69.6,53.0,161.0,18.9,102.4,74.95,56.7,8.89,26.3,1027.0,88.8,15.75,34.9,33.4,15.0,136.0,124.5,5.57,3.85
2021-08-17,61.4,192.45,770.0,43.75,4.47,100.95,354.5,41.9,148.3,191.75,2269.5,112.6,70.9,177.55,58.2,165.9,33.0,89.5,838.75,32.75,79.8,8.96,3.94,69.3,30.95,22.15,25.6,27.5,100.0,12.9,9.14,24.2,35.0,70.0,54.0,160.0,18.7,103.7,73.3,56.2,8.89,26.3,1044.0,88.0,15.25,34.85,33.5,14.65,134.0,123.75,5.4,3.79
2021-08-18,61.3,193.25,765.5,44.05,4.45,97.75,357.5,41.65,146.5,190.0,2259.0,109.65,70.7,180.5,59.0,161.4,32.85,87.6,809.95,32.9,82.2,9.03,3.86,70.0,30.6,22.0,25.7,27.0,99.0,12.7,9.15,24.2,38.5,69.65,50.0,160.0,18.7,102.45,71.05,56.0,8.83,26.8,1049.0,88.5,15.75,34.8,33.0,14.65,133.0,123.0,5.57,3.76
2021-08-19,61.4,192.5,751.0,43.55,4.42,93.75,360.5,41.7,149.25,183.5,2225.5,109.95,69.65,177.75,58.3,163.85,31.85,88.4,784.95,33.0,80.5,8.81,3.83,69.9,30.8,21.95,25.6,26.0,97.5,12.6,9.15,24.15,41.0,67.3,52.0,164.5,18.0,100.55,75.0,55.8,8.7,26.0,1044.0,88.0,15.7,34.0,31.9,14.65,128.0,123.5,5.55,3.67
2021-08-20,61.3,199.15,738.5,44.45,4.55,96.25,366.0,40.55,153.55,183.75,2253.0,111.55,71.35,184.3,60.3,168.2,32.15,90.0,802.35,33.2,82.0,9.01,3.86,70.0,30.95,21.95,25.65,27.0,97.3,12.5,9.14,24.25,41.0,68.0,50.5,160.0,18.4,104.0,77.4,58.0,8.73,26.5,1063.0,85.3,15.7,33.6,32.5,15.2,128.0,124.5,5.41,3.76
2021-08-23,61.8,205.3,746.5,45.0,4.64,96.65,375.0,41.7,158.95,179.0,2252.5,112.9,73.95,189.05,65.8,171.95,33.45,90.3,822.8,32.1,81.0,9.18,3.85,72.4,31.4,22.25,26.45,27.4,99.5,12.9,9.19,24.3,41.0,70.0,50.0,164.75,18.8,103.75,78.45,57.3,8.64,26.5,1074.0,88.0,15.75,33.0,33.1,16.5,123.0,124.25,5.46,3.78
2021-08-24,62.5,218.5,752.5,46.95,4.76,99.15,379.0,45.4,170.0,181.75,2278.5,120.2,77.4,189.05,69.4,179.0,36.05,89.9,861.55,31.85,82.7,9.43,4.04,74.3,31.9,22.5,27.7,29.3,104.0,13.4,8.9,24.3,41.0,68.75,50.0,160.0,18.7,106.2,79.05,58.9,8.99,27.5,1074.0,89.5,16.05,34.85,33.0,19.0,120.0,127.0,5.6,3.8
2021-08-25,61.9,231.5,746.5,46.8,4.71,98.6,397.0,48.95,176.65,175.5,2292.0,120.7,79.5,186.2,69.1,178.75,36.35,89.4,871.25,31.1,82.0,9.6,4.05,74.9,31.2,22.1,29.0,30.4,102.0,13.5,9.1,24.3,37.2,71.0,51.0,157.0,19.4,103.5,77.7,58.8,9.03,27.0,1088.0,90.0,16.05,34.1,33.0,19.9,120.0,135.0,5.6,4.01
2021-08-26,61.0,228.05,747.5,47.25,4.75,98.65,403.0,53.65,177.85,176.75,2277.0,118.9,77.5,186.5,69.9,184.4,38.55,87.9,861.2,31.5,83.4,9.45,4.05,74.9,31.75,22.4,30.35,31.3,101.0,13.25,9.1,24.1,39.0,69.8,50.0,154.0,19.8,104.75,76.55,57.9,9.2,28.9,1090.0,91.5,15.8,34.3,34.4,21.0,119.0,133.0,5.55,3.97
2021-08-27,61.7,241.05,762.5,47.9,4.79,101.85,407.5,54.45,180.45,180.0,2353.5,124.15,79.45,189.05,71.1,183.95,39.45,88.5,895.75,31.35,84.0,10.15,4.12,77.2,31.8,22.8,30.25,32.65,101.0,13.4,9.2,24.1,40.0,69.15,50.0,155.0,20.3,107.7,78.05,58.2,9.34,29.7,1100.0,93.5,16.0,36.25,34.3,21.4,119.0,135.0,5.65,3.96
2021-08-30,64.3,261.4,791.0,51.3,5.05,105.65,424.0,62.4,191.55,187.5,2442.5,131.0,87.95,194.8,75.1,193.25,43.85,90.2,907.65,32.0,87.0,10.9,4.17,80.0,32.0,23.3,32.35,35.4,104.0,13.55,9.2,23.75,44.0,71.75,52.0,148.0,20.6,120.0,81.3,58.3,9.35,32.6,1085.0,97.5,16.8,37.75,35.25,22.0,119.0,138.0,5.8,4.1
2021-08-31,65.8,252.9,835.0,52.25,5.15,103.95,459.0,62.3,188.8,189.0,2687.0,129.8,86.55,192.05,73.9,192.0,43.4,90.4,917.5,33.0,89.0,10.9,4.23,80.0,31.8,23.6,33.5,36.0,101.0,13.4,9.3,24.4,44.1,73.0,52.5,150.0,21.7,121.1,82.6,57.4,9.36,33.75,1061.0,99.8,16.6,38.0,35.2,21.5,119.0,137.0,5.72,4.49
2021-09-01,65.9,248.95,820.5,50.5,4.99,101.45,442.0,63.45,185.7,185.75,2768.5,123.45,84.15,188.7,71.8,187.15,41.85,91.2,885.85,31.95,90.0,10.55,4.17,79.2,31.75,23.3,33.8,35.5,103.5,13.3,9.35,24.6,43.0,73.9,52.5,153.5,21.5,126.05,82.5,57.0,9.25,33.0,1075.0,100.0,16.4,36.0,35.0,21.5,119.0,133.0,5.71,4.52
2021-09-02,66.5,245.55,826.0,48.9,4.87,103.25,424.5,65.45,183.4,184.25,2769.5,123.05,84.0,190.05,69.9,186.5,41.35,92.4,891.35,31.95,88.0,10.35,4.08,77.5,31.8,22.9,32.6,34.6,102.0,13.3,9.27,25.95,43.0,76.3,52.5,150.0,21.4,123.0,85.0,57.6,9.3,32.6,1070.0,103.0,16.2,37.0,34.0,21.2,120.0,131.0,6.03,4.3
2021-09-03,66.3,244.35,820.5,47.3,5.19,100.7,429.0,64.2,182.8,182.75,2757.5,119.7,86.0,186.35,70.3,181.45,40.9,95.7,872.45,31.8,88.3,10.5,4.16,78.5,31.7,22.9,32.25,34.5,104.0,13.0,9.57,26.0,,76.5,51.0,149.5,21.8,127.85,83.55,57.6,9.26,33.0,1040.0,105.0,17.75,37.0,33.5,21.0,120.0,132.0,6.0,4.4
2021-09-06,67.3,245.0,819.5,48.2,5.31,101.1,364.5,64.85,186.4,181.25,2780.0,122.95,87.4,192.85,74.4,182.25,42.75,98.7,872.2,31.85,89.7,10.6,4.17,78.8,32.2,23.2,33.2,34.9,104.5,13.15,9.6,26.0,43.0,76.5,51.0,155.0,21.85,136.0,83.25,57.7,9.3,34.0,1070.0,105.0,18.5,37.5,34.1,19.5,120.0,131.5,6.07,4.4
2021-09-07,68.5,263.0,820.5,52.85,5.36,106.2,382.0,64.85,198.7,181.5,2796.0,130.85,94.45,192.25,78.5,190.95,43.05,100.0,938.65,34.3,91.5,10.6,4.19,80.0,32.2,23.5,33.8,35.8,105.0,13.5,10.5,27.0,43.1,75.6,52.0,154.5,22.0,145.25,87.5,59.1,9.18,35.05,1075.0,105.25,18.5,39.0,34.0,20.2,120.0,132.75,6.15,4.45
2021-09-08,67.5,253.7,811.0,51.8,5.24,102.85,390.0,61.85,197.35,176.5,2765.5,124.6,92.45,188.1,78.3,185.3,43.2,100.0,917.7,33.85,89.0,10.15,4.11,80.0,31.9,23.0,32.2,34.9,105.0,14.1,10.5,26.5,44.25,74.5,54.3,154.5,21.3,136.0,84.85,58.0,9.25,34.15,1080.0,103.0,17.6,38.9,34.1,19.0,120.0,131.5,6.02,4.11
2021-09-09,66.1,251.9,819.5,50.45,5.2,101.4,384.0,59.3,194.4,172.5,2774.0,122.95,89.8,190.2,74.3,183.9,41.6,99.5,941.15,32.75,87.0,10.15,4.07,79.7,31.95,22.9,32.45,34.9,105.0,14.1,10.45,26.0,43.5,74.9,54.3,148.0,21.2,134.9,83.7,57.9,9.14,33.55,1070.0,104.0,16.95,37.9,34.0,18.95,121.0,131.5,5.9,3.99
2021-09-10,65.1,249.4,793.5,48.9,5.09,98.65,377.5,59.1,191.2,170.25,2748.0,120.45,90.95,187.7,73.5,182.75,40.55,96.9,927.6,32.3,87.5,10.2,3.97,78.1,31.65,22.5,32.1,34.2,107.0,13.8,10.3,26.5,43.25,75.25,55.0,158.5,21.85,131.45,81.5,57.0,9.08,32.75,1080.0,104.0,16.75,37.9,34.45,19.0,121.0,132.0,5.99,3.93
2021-09-13,65.9,271.55,838.5,57.4,5.2,101.5,414.0,63.85,206.0,178.25,2874.0,132.55,94.45,193.05,78.5,197.6,44.9,100.25,971.05,33.75,91.3,10.4,4.03,80.0,31.8,22.75,33.0,36.75,110.0,14.2,10.75,27.5,43.5,77.65,55.0,157.5,22.7,135.15,85.1,57.7,9.3,34.0,1070.0,106.5,17.3,39.6,35.2,19.5,125.0,134.0,6.02,4.07
2021-09-14,66.5,258.45,840.0,57.3,5.15,98.8,405.0,61.85,200.7,177.75,2931.5,129.25,91.75,193.05,77.7,189.05,45.45,99.8,947.0,32.5,90.9,10.3,4.0,81.5,31.55,22.65,33.8,36.15,109.0,14.35,10.1,27.9,43.3,75.4,55.0,155.0,22.4,134.0,82.6,57.1,9.22,34.0,1050.0,104.75,16.7,38.5,34.9,19.5,117.0,133.0,6.0,4.05
2021-09-15,66.0,251.75,839.5,57.3,5.08,98.6,404.0,58.6,196.75,180.25,3098.0,128.45,88.1,190.0,79.3,191.2,46.5,100.0,952.3,32.5,90.0,10.1,3.99,81.0,31.25,22.15,33.6,35.9,109.0,14.15,10.35,28.0,42.0,75.15,57.0,155.0,22.0,135.5,80.8,56.7,9.24,33.1,1050.0,109.0,16.7,38.35,34.95,19.5,120.0,130.5,5.85,3.98
2021-09-16,65.3,257.9,850.0,61.3,5.07,99.75,414.5,62.25,199.15,179.75,3241.0,132.7,89.55,194.15,85.5,194.65,50.3,100.75,961.05,32.2,92.8,10.0,4.04,82.0,31.25,22.2,36.5,38.5,108.0,14.15,10.2,28.4,46.0,76.05,57.0,154.0,22.45,137.95,82.95,57.7,9.19,34.55,1040.0,110.0,16.7,39.8,34.5,19.5,122.0,132.0,5.98,4.05
2021-09-17,65.1,250.65,827.5,61.7,5.14,95.6,410.5,62.75,198.05,175.75,3264.5,129.2,87.25,187.9,88.8,192.1,52.1,98.1,932.15,31.8,92.9,9.95,3.96,82.0,31.3,22.1,37.5,39.75,108.0,14.2,10.15,29.6,45.9,76.9,56.0,159.0,23.0,136.05,81.7,57.7,9.16,35.8,1020.0,110.0,16.45,39.7,34.8,19.5,122.0,131.0,5.93,4.01
